TotalTime	0.04
dtimage	0.005
xsize	50.0
ysize	50.0
z_outside	10.0
z_inside	100.0

SCENE
SceneNumber	0	CurrentTime	0.0
ID	100000013	1.0	MAGENTA	-11.375197	-25.306950	67.428012
ID	100000010	1.0	MAGENTA	-11.375197	-25.306950	58.428012
ID	100000014	1.0	ORANGE	-11.375197	-25.306950	70.428012
ID	100000000	1.0	ORANGE	-11.375197	-25.306950	28.428012
ID	100000006	1.0	ORANGE	-11.375197	-25.306950	46.428012
ID	100000004	1.0	MAGENTA	-11.375197	-25.306950	40.428012
ID	100000001	1.0	MAGENTA	-11.375197	-25.306950	31.428012
ID	100000008	1.0	ORANGE	-11.375197	-25.306950	52.428012
ID	100000005	1.0	ORANGE	-11.375197	-25.306950	43.428012
ID	100000012	1.0	ORANGE	-11.375197	-25.306950	64.428012
ID	100000009	1.0	ORANGE	-11.375197	-25.306950	55.428012
ID	100000011	1.0	ORANGE	-11.375197	-25.306950	61.428012
ID	100000003	1.0	ORANGE	-11.375197	-25.306950	37.428012
ID	100000002	1.0	ORANGE	-11.375197	-25.306950	34.428012
ID	100000007	1.0	MAGENTA	-11.375197	-25.306950	49.428012
ID	100010005	1.0	ORANGE	-18.096189	-22.467830	58.314230
ID	100010008	1.0	ORANGE	-18.096189	-22.467830	67.314230
ID	100010006	1.0	ORANGE	-18.096189	-22.467830	61.314230
ID	100010009	1.0	ORANGE	-18.096189	-22.467830	70.314230
ID	100010004	1.0	MAGENTA	-18.096189	-22.467830	55.314230
ID	100010003	1.0	ORANGE	-18.096189	-22.467830	52.314230
ID	100010000	1.0	ORANGE	-18.096189	-22.467830	43.314230
ID	100010012	1.0	ORANGE	-18.096189	-22.467830	79.314230
ID	100010013	1.0	MAGENTA	-18.096189	-22.467830	82.314230
ID	100010010	1.0	MAGENTA	-18.096189	-22.467830	73.314230
ID	100010011	1.0	ORANGE	-18.096189	-22.467830	76.314230
ID	100010002	1.0	ORANGE	-18.096189	-22.467830	49.314230
ID	100010014	1.0	ORANGE	-18.096189	-22.467830	85.314230
ID	100010001	1.0	MAGENTA	-18.096189	-22.467830	46.314230
ID	100010007	1.0	MAGENTA	-18.096189	-22.467830	64.314230
ID	100020013	1.0	MAGENTA	-18.431384	29.256428	41.841056
ID	100020003	1.0	ORANGE	-18.431384	29.256428	11.841056
ID	100020005	1.0	ORANGE	-18.431384	29.256428	17.841056
ID	100020012	1.0	ORANGE	-18.431384	29.256428	38.841056
ID	100020000	1.0	ORANGE	-18.431384	29.256428	2.841056
ID	100020004	1.0	MAGENTA	-18.431384	29.256428	14.841056
ID	100020007	1.0	MAGENTA	-18.431384	29.256428	23.841056
ID	100020011	1.0	ORANGE	-18.431384	29.256428	35.841056
ID	100020014	1.0	ORANGE	-18.431384	29.256428	44.841056
ID	100020001	1.0	MAGENTA	-18.431384	29.256428	5.841056
ID	100020006	1.0	ORANGE	-18.431384	29.256428	20.841056
ID	100020010	1.0	MAGENTA	-18.431384	29.256428	32.841056
ID	100020009	1.0	ORANGE	-18.431384	29.256428	29.841056
ID	100020002	1.0	ORANGE	-18.431384	29.256428	8.841056
ID	100020008	1.0	ORANGE	-18.431384	29.256428	26.841056
ID	100030005	1.0	ORANGE	-27.562457	48.039557	59.091857
ID	100030012	1.0	ORANGE	-27.562457	48.039557	80.091857
ID	100030014	1.0	ORANGE	-27.562457	48.039557	86.091857
ID	100030010	1.0	MAGENTA	-27.562457	48.039557	74.091857
ID	100030004	1.0	MAGENTA	-27.562457	48.039557	56.091857
ID	100030007	1.0	MAGENTA	-27.562457	48.039557	65.091857
ID	100030000	1.0	ORANGE	-27.562457	48.039557	44.091857
ID	100030008	1.0	ORANGE	-27.562457	48.039557	68.091857
ID	100030006	1.0	ORANGE	-27.562457	48.039557	62.091857
ID	100030002	1.0	ORANGE	-27.562457	48.039557	50.091857
ID	100030009	1.0	ORANGE	-27.562457	48.039557	71.091857
ID	100030011	1.0	ORANGE	-27.562457	48.039557	77.091857
ID	100030003	1.0	ORANGE	-27.562457	48.039557	53.091857
ID	100030001	1.0	MAGENTA	-27.562457	48.039557	47.091857
ID	100030013	1.0	MAGENTA	-27.562457	48.039557	83.091857
ID	100040012	1.0	ORANGE	-38.072345	-42.031985	50.946264
ID	100040013	1.0	MAGENTA	-38.072345	-42.031985	53.946264
ID	100040008	1.0	ORANGE	-38.072345	-42.031985	38.946264
ID	100040000	1.0	ORANGE	-38.072345	-42.031985	14.946264
ID	100040009	1.0	ORANGE	-38.072345	-42.031985	41.946264
ID	100040007	1.0	MAGENTA	-38.072345	-42.031985	35.946264
ID	100040010	1.0	MAGENTA	-38.072345	-42.031985	44.946264
ID	100040002	1.0	ORANGE	-38.072345	-42.031985	20.946264
ID	100040006	1.0	ORANGE	-38.072345	-42.031985	32.946264
ID	100040011	1.0	ORANGE	-38.072345	-42.031985	47.946264
ID	100040004	1.0	MAGENTA	-38.072345	-42.031985	26.946264
ID	100040005	1.0	ORANGE	-38.072345	-42.031985	29.946264
ID	100040001	1.0	MAGENTA	-38.072345	-42.031985	17.946264
ID	100040003	1.0	ORANGE	-38.072345	-42.031985	23.946264
ID	100040014	1.0	ORANGE	-38.072345	-42.031985	56.946264
ID	100050006	1.0	ORANGE	13.452117	5.979481	58.827531
ID	100050010	1.0	MAGENTA	13.452117	5.979481	70.827531
ID	100050011	1.0	ORANGE	13.452117	5.979481	73.827531
ID	100050009	1.0	ORANGE	13.452117	5.979481	67.827531
ID	100050004	1.0	MAGENTA	13.452117	5.979481	52.827531
ID	100050003	1.0	ORANGE	13.452117	5.979481	49.827531
ID	100050007	1.0	MAGENTA	13.452117	5.979481	61.827531
ID	100050002	1.0	ORANGE	13.452117	5.979481	46.827531
ID	100050001	1.0	MAGENTA	13.452117	5.979481	43.827531
ID	100050005	1.0	ORANGE	13.452117	5.979481	55.827531
ID	100050008	1.0	ORANGE	13.452117	5.979481	64.827531
ID	100050000	1.0	ORANGE	13.452117	5.979481	40.827531
ID	100050012	1.0	ORANGE	13.452117	5.979481	76.827531
ID	100050013	1.0	MAGENTA	13.452117	5.979481	79.827531
ID	100050014	1.0	ORANGE	13.452117	5.979481	82.827531
ID	100060000	1.0	ORANGE	-19.763388	13.727617	46.831034
ID	100060011	1.0	ORANGE	-19.763388	13.727617	79.831034
ID	100060010	1.0	MAGENTA	-19.763388	13.727617	76.831034
ID	100060001	1.0	MAGENTA	-19.763388	13.727617	49.831034
ID	100060002	1.0	ORANGE	-19.763388	13.727617	52.831034
ID	100060012	1.0	ORANGE	-19.763388	13.727617	82.831034
ID	100060007	1.0	MAGENTA	-19.763388	13.727617	67.831034
ID	100060006	1.0	ORANGE	-19.763388	13.727617	64.831034
ID	100060009	1.0	ORANGE	-19.763388	13.727617	73.831034
ID	100060005	1.0	ORANGE	-19.763388	13.727617	61.831034
ID	100060003	1.0	ORANGE	-19.763388	13.727617	55.831034
ID	100060008	1.0	ORANGE	-19.763388	13.727617	70.831034
ID	100060004	1.0	MAGENTA	-19.763388	13.727617	58.831034
ID	100060014	1.0	ORANGE	-19.763388	13.727617	88.831034
ID	100060013	1.0	MAGENTA	-19.763388	13.727617	85.831034
ID	100070012	1.0	ORANGE	-18.684973	-13.141769	92.553421
ID	100070003	1.0	ORANGE	-18.684973	-13.141769	65.553421
ID	100070009	1.0	ORANGE	-18.684973	-13.141769	83.553421
ID	100070007	1.0	MAGENTA	-18.684973	-13.141769	77.553421
ID	100070014	1.0	ORANGE	-18.684973	-13.141769	98.553421
ID	100070006	1.0	ORANGE	-18.684973	-13.141769	74.553421
ID	100070005	1.0	ORANGE	-18.684973	-13.141769	71.553421
ID	100070010	1.0	MAGENTA	-18.684973	-13.141769	86.553421
ID	100070013	1.0	MAGENTA	-18.684973	-13.141769	95.553421
ID	100070004	1.0	MAGENTA	-18.684973	-13.141769	68.553421
ID	100070011	1.0	ORANGE	-18.684973	-13.141769	89.553421
ID	100070000	1.0	ORANGE	-18.684973	-13.141769	56.553421
ID	100070001	1.0	MAGENTA	-18.684973	-13.141769	59.553421
ID	100070008	1.0	ORANGE	-18.684973	-13.141769	80.553421
ID	100070002	1.0	ORANGE	-18.684973	-13.141769	62.553421
ID	100080013	1.0	MAGENTA	-16.480579	14.743292	87.056093
ID	100080003	1.0	ORANGE	-16.480579	14.743292	57.056093
ID	100080007	1.0	MAGENTA	-16.480579	14.743292	69.056093
ID	100080004	1.0	MAGENTA	-16.480579	14.743292	60.056093
ID	100080010	1.0	MAGENTA	-16.480579	14.743292	78.056093
