0,12.222166111111111
1,8.21820638888889
2,8.512571388888889
3,9.170522222222221
4,9.16616
5,9.960910833333333
6,10.063549166666666
7,9.994594166666666
8,9.015236388888889
9,8.908397777777777
10,9.334837222222221
11,9.046582777777777
12,8.745345277777778
13,12.154178055555555
14,8.272648055555555
15,12.476537500000001
16,8.185163333333334
17,8.887706111111111
18,8.465050277777777
19,8.948419166666667
20,8.149586944444444
21,8.500972222222222
22,8.744375833333333
23,8.783065555555556
24,8.529756666666666
25,8.328333055555555
26,9.148690555555556
27,7.972971666666667
28,9.002016388888888
29,9.11393861111111
30,9.143969166666666
31,8.990019722222222
32,8.658451388888889
33,8.768696666666667
34,9.143495000000001
35,9.078271666666666
36,9.593735833333334
37,9.45066888888889
38,9.227558611111112
39,8.643461111111112
40,9.44624388888889
41,10.764453055555556
42,9.347721111111111
43,9.43671611111111
44,8.820121944444445
45,8.084290555555555
46,7.7947025
47,8.552655555555557
48,8.917567222222221
49,12.765408333333333
50,7.824138055555556
51,7.6204575000000006
52,8.951894166666667
53,7.5112186111111106
54,8.564936666666666
55,8.873172777777777
56,9.650635
57,8.628867222222222
58,9.451080833333334
59,9.015521944444444
60,7.829140277777777
61,8.308826666666667
62,9.676040277777778
63,9.600284444444444
64,8.135602222222223
65,9.238089722222222
66,9.320286944444446
67,9.264755000000001
68,9.571165555555556
69,9.450535833333332
70,8.505400277777778
71,8.367675555555556
72,8.753326388888889
73,9.04566
74,10.593132500000001
75,10.261901666666667
76,10.863837777777777
77,10.7149775
78,11.351342222222224
79,10.358439722222222
80,10.552148333333333
81,10.641764166666666
82,10.633979166666666
83,10.068309999999999
84,10.895045277777777
85,10.5708475
86,12.139255833333335
87,12.24812388888889
88,11.6548325
89,8.260442222222222
90,12.282201666666667
91,13.257994722222223
92,13.494321388888888
93,12.683508055555556
94,11.830155555555555
95,13.63748111111111
96,13.1164775
97,14.29436888888889
98,13.600005555555555
99,13.649773333333334
