AVERAGES,,,,,,,,STANDARD DEVIATIONS
Time, TOTAL R, FREE R, BOUND R, TOTAL Adapter, FREE Adapter, BOUND Adapter, , TOTAL R, FREE R, BOUND R, TOTAL Adapter, FREE Adapter, BOUND Adapter, 
0.0026000099999925388, 5.0, 3.9166666666666665, 1.0833333333333333, 5.0, 4.041666666666667, 0.9583333333333334, , 0.0, 1.0179547554081028, 1.017954755408103, 0.0, 0.8586727202955209, 0.858672720295521, 
0.002700009999991945, 5.0, 3.875, 1.125, 5.0, 4.041666666666667, 0.9583333333333334, , 0.0, 1.1539158284426272, 1.1539158284426272, 0.0, 0.8586727202955209, 0.858672720295521, 
0.002800009999991351, 5.0, 3.8333333333333335, 1.1666666666666667, 5.0, 4.0, 1.0, , 0.0, 1.1293194051465598, 1.1293194051465598, 0.0, 0.8340576562282991, 0.8340576562282991, 
0.002900009999990757, 5.0, 3.75, 1.25, 5.0, 3.9166666666666665, 1.0833333333333333, , 0.0, 1.1131623577819225, 1.1131623577819225, 0.0, 0.8297022339981067, 0.8297022339981069, 
0.0030000099999901633, 5.0, 3.7083333333333335, 1.2916666666666667, 5.0, 3.875, 1.125, , 0.0, 1.1601786469133204, 1.1601786469133202, 0.0, 0.8998792189486611, 0.8998792189486611, 
0.0031000099999895694, 5.0, 3.7083333333333335, 1.2916666666666667, 5.0, 3.875, 1.125, , 0.0, 1.1601786469133204, 1.1601786469133202, 0.0, 0.8998792189486611, 0.8998792189486611, 
0.0032000099999889755, 5.0, 3.7083333333333335, 1.2916666666666667, 5.0, 3.875, 1.125, , 0.0, 1.1601786469133204, 1.1601786469133202, 0.0, 0.8998792189486611, 0.8998792189486611, 
0.0033000099999883816, 5.0, 3.625, 1.375, 5.0, 3.8333333333333335, 1.1666666666666667, , 0.0, 1.2091139407595672, 1.2091139407595672, 0.0, 0.9168313422570848, 0.9168313422570847, 
0.0034000099999877877, 5.0, 3.5833333333333335, 1.4166666666666667, 5.0, 3.7916666666666665, 1.2083333333333333, , 0.0, 1.1764599317505433, 1.176459931750543, 0.0, 0.883627241233132, 0.883627241233132, 
0.003500009999987194, 5.0, 3.5416666666666665, 1.4583333333333333, 5.0, 3.75, 1.25, , 0.0, 1.1412870944175517, 1.1412870944175517, 0.0, 0.8469895538599198, 0.8469895538599198, 
0.0036000099999866, 5.0, 3.5, 1.5, 5.0, 3.75, 1.25, , 0.0, 1.179535649239177, 1.179535649239177, 0.0, 0.8469895538599198, 0.8469895538599198, 
0.003700009999986006, 5.0, 3.5, 1.5, 5.0, 3.75, 1.25, , 0.0, 1.179535649239177, 1.179535649239177, 0.0, 0.8469895538599198, 0.8469895538599198, 
0.003800009999985412, 5.0, 3.4166666666666665, 1.5833333333333333, 5.0, 3.6666666666666665, 1.3333333333333333, , 0.0, 1.138903617201808, 1.138903617201808, 0.0, 0.816496580927726, 0.816496580927726, 
0.0039000099999848183, 5.0, 3.4166666666666665, 1.5833333333333333, 5.0, 3.6666666666666665, 1.3333333333333333, , 0.0, 1.138903617201808, 1.138903617201808, 0.0, 0.816496580927726, 0.816496580927726, 
0.0040000099999842244, 5.0, 3.4166666666666665, 1.5833333333333333, 5.0, 3.625, 1.375, , 0.0, 1.138903617201808, 1.138903617201808, 0.0, 0.8753881126826472, 0.8753881126826472, 
0.004100009999983631, 5.0, 3.4166666666666665, 1.5833333333333333, 5.0, 3.625, 1.375, , 0.0, 1.138903617201808, 1.138903617201808, 0.0, 0.8753881126826472, 0.8753881126826472, 
0.004200009999983037, 5.0, 3.2916666666666665, 1.7083333333333333, 5.0, 3.5416666666666665, 1.4583333333333333, , 0.0, 1.1601786469133204, 1.1601786469133204, 0.0, 0.883627241233132, 0.883627241233132, 
0.004300009999982443, 5.0, 3.25, 1.75, 5.0, 3.5, 1.5, , 0.0, 1.1887150534341144, 1.1887150534341144, 0.0, 0.9325048082403138, 0.9325048082403138, 
0.004400009999981849, 5.0, 3.25, 1.75, 5.0, 3.5, 1.5, , 0.0, 1.1887150534341144, 1.1887150534341144, 0.0, 0.9325048082403138, 0.9325048082403138, 
0.004500009999981255, 5.0, 3.1666666666666665, 1.8333333333333333, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.2394482175782784, 1.2394482175782784, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.004600009999980661, 5.0, 3.1666666666666665, 1.8333333333333333, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.2394482175782784, 1.2394482175782784, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.004700009999980067, 5.0, 3.1666666666666665, 1.8333333333333333, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.2394482175782784, 1.2394482175782784, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.004800009999979473, 5.0, 3.1666666666666665, 1.8333333333333333, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.2394482175782784, 1.2394482175782784, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.0049000099999788795, 5.0, 3.1666666666666665, 1.8333333333333333, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.2394482175782784, 1.2394482175782784, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.005000009999978286, 5.0, 3.0833333333333335, 1.9166666666666667, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.3160106602801571, 1.316010660280157, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.005100009999977692, 5.0, 3.0833333333333335, 1.9166666666666667, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.3160106602801571, 1.316010660280157, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.005200009999977098, 5.0, 3.0833333333333335, 1.9166666666666667, 5.0, 3.4583333333333335, 1.5416666666666667, , 0.0, 1.3160106602801571, 1.316010660280157, 0.0, 0.9315329426211428, 0.9315329426211431, 
0.005300009999976504, 5.0, 3.0416666666666665, 1.9583333333333333, 5.0, 3.375, 1.625, , 0.0, 1.2676293062133797, 1.2676293062133799, 0.0, 0.9696480760071398, 0.9696480760071398, 
0.00540000999997591, 5.0, 3.0, 2.0, 5.0, 3.3333333333333335, 1.6666666666666667, , 0.0, 1.285369173834303, 1.285369173834303, 0.0, 1.0072203103706696, 1.0072203103706696, 
0.005500009999975316, 5.0, 3.0, 2.0, 5.0, 3.3333333333333335, 1.6666666666666667, , 0.0, 1.285369173834303, 1.285369173834303, 0.0, 1.0072203103706696, 1.0072203103706696, 
0.005600009999974722, 5.0, 3.0, 2.0, 5.0, 3.3333333333333335, 1.6666666666666667, , 0.0, 1.285369173834303, 1.285369173834303, 0.0, 1.0072203103706696, 1.0072203103706696, 
0.0057000099999741285, 5.0, 2.9583333333333335, 2.0416666666666665, 5.0, 3.2916666666666665, 1.7083333333333333, , 0.0, 1.2328534123049197, 1.2328534123049197, 0.0, 0.9545846657358218, 0.954584665735822, 
0.005800009999973535, 5.0, 2.9583333333333335, 2.0416666666666665, 5.0, 3.2916666666666665, 1.7083333333333333, , 0.0, 1.2328534123049197, 1.2328534123049197, 0.0, 0.9545846657358218, 0.954584665735822, 
0.005900009999972941, 5.0, 2.9166666666666665, 2.0833333333333335, 5.0, 3.25, 1.75, , 0.0, 1.212853862900895, 1.212853862900895, 0.0, 0.9440891630699332, 0.9440891630699332, 
0.006000009999972347, 5.0, 2.9166666666666665, 2.0833333333333335, 5.0, 3.2083333333333335, 1.7916666666666667, , 0.0, 1.212853862900895, 1.212853862900895, 0.0, 0.9770927002733857, 0.9770927002733856, 
0.006100009999971753, 5.0, 2.8333333333333335, 2.1666666666666665, 5.0, 3.125, 1.875, , 0.0, 1.203858530857692, 1.203858530857692, 0.0, 0.9469631093315001, 0.9469631093315001, 
