Total clusters, 264

Cluster Index, 0
Size, 58
poly_A, 29
poly_B, 29

Cluster Index, 1
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 2
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 3
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 4
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 5
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 6
Size, 10
poly_A, 6
poly_B, 4

Cluster Index, 7
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 8
Size, 19
poly_A, 10
poly_B, 9

Cluster Index, 9
Size, 65
poly_A, 34
poly_B, 31

Cluster Index, 10
Size, 9
poly_A, 5
poly_B, 4

Cluster Index, 11
Size, 24
poly_A, 12
poly_B, 12

Cluster Index, 12
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 14
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 15
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 16
Size, 49
poly_A, 21
poly_B, 28

Cluster Index, 17
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 18
Size, 11
poly_A, 5
poly_B, 6

Cluster Index, 19
Size, 18
poly_A, 10
poly_B, 8

Cluster Index, 20
Size, 67
poly_A, 33
poly_B, 34

Cluster Index, 21
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 22
Size, 67
poly_A, 33
poly_B, 34

Cluster Index, 23
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 24
Size, 21
poly_A, 10
poly_B, 11

Cluster Index, 25
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 26
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 27
Size, 13
poly_A, 7
poly_B, 6

Cluster Index, 28
Size, 8
poly_A, 5
poly_B, 3

Cluster Index, 29
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 31
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 32
Size, 29
poly_A, 14
poly_B, 15

Cluster Index, 33
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 34
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 35
Size, 15
poly_A, 7
poly_B, 8

Cluster Index, 37
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 38
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 39
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 40
Size, 43
poly_A, 22
poly_B, 21

Cluster Index, 42
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 43
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 44
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 45
Size, 13
poly_A, 7
poly_B, 6

Cluster Index, 46
Size, 19
poly_A, 9
poly_B, 10

Cluster Index, 47
Size, 23
poly_A, 12
poly_B, 11

Cluster Index, 48
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 49
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 53
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 54
Size, 9
poly_A, 5
poly_B, 4

Cluster Index, 55
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 56
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 57
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 58
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 59
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 60
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 61
Size, 9
poly_A, 5
poly_B, 4

Cluster Index, 62
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 63
Size, 6
poly_A, 4
poly_B, 2

Cluster Index, 64
