Total clusters, 255

Cluster Index, 0
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 1
Size, 8
poly_A, 3
poly_B, 5

Cluster Index, 2
Size, 256
poly_A, 126
poly_B, 130

Cluster Index, 3
Size, 42
poly_A, 20
poly_B, 22

Cluster Index, 6
Size, 28
poly_A, 14
poly_B, 14

Cluster Index, 7
Size, 25
poly_A, 12
poly_B, 13

Cluster Index, 8
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 9
Size, 12
poly_A, 7
poly_B, 5

Cluster Index, 11
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 12
Size, 13
poly_A, 7
poly_B, 6

Cluster Index, 13
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 14
Size, 12
poly_A, 6
poly_B, 6

Cluster Index, 15
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 16
Size, 13
poly_A, 6
poly_B, 7

Cluster Index, 17
Size, 10
poly_A, 4
poly_B, 6

Cluster Index, 18
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 19
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 20
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 21
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 22
Size, 22
poly_A, 10
poly_B, 12

Cluster Index, 23
Size, 9
poly_A, 5
poly_B, 4

Cluster Index, 25
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 27
Size, 17
poly_A, 10
poly_B, 7

Cluster Index, 28
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 30
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 31
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 32
Size, 9
poly_A, 5
poly_B, 4

Cluster Index, 33
Size, 13
poly_A, 6
poly_B, 7

Cluster Index, 34
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 35
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 36
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 37
Size, 16
poly_A, 8
poly_B, 8

Cluster Index, 39
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 40
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 41
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 42
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 43
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 44
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 45
Size, 6
poly_A, 2
poly_B, 4

Cluster Index, 46
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 47
Size, 23
poly_A, 10
poly_B, 13

Cluster Index, 48
Size, 26
poly_A, 13
poly_B, 13

Cluster Index, 51
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 52
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 53
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 54
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 55
Size, 17
poly_A, 10
poly_B, 7

Cluster Index, 56
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 58
Size, 6
poly_A, 4
poly_B, 2

Cluster Index, 59
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 60
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 61
Size, 8
poly_A, 4
poly_B, 4

Cluster Index, 62
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 63
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 65
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 66
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 67
Size, 20
poly_A, 9
poly_B, 11

Cluster Index, 68
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 69
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 70
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 71
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 73
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 74
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 75
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 76
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 77
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 78
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 79
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 81
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 82
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 83
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 84
Size, 7
poly_A, 2
poly_B, 5

Cluster Index, 85
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 86
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 87
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 88
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 90
Size, 10
poly_A, 4
poly_B, 6

Cluster Index, 91
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 92
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 93
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 94
Size, 11
poly_A, 6
poly_B, 5

Cluster Index, 95
Size, 38
poly_A, 18
poly_B, 20

Cluster Index, 96
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 99
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 100
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 101
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 102
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 103
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 104
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 105
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 106
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 107
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 108
Size, 8
poly_A, 4
poly_B, 4

Cluster Index, 109
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 111
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 113
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 114
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 115
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 116
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 117
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 118
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 119
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 120
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 121
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 123
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 124
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 125
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 126
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 127
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 128
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 129
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 130
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 132
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 134
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 135
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 136
Size, 9
poly_A, 5
poly_B, 4

Cluster Index, 137
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 139
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 140
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 141
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 143
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 145
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 147
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 149
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 151
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 153
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 154
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 156
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 157
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 158
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 159
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 161
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 162
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 163
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 164
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 165
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 166
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 172
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 174
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 176
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 177
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 178
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 179
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 180
