Total clusters, 269

Cluster Index, 1
Size, 160
poly_A, 78
poly_B, 82

Cluster Index, 2
Size, 15
poly_A, 8
poly_B, 7

Cluster Index, 3
Size, 11
poly_A, 5
poly_B, 6

Cluster Index, 4
Size, 32
poly_A, 18
poly_B, 14

Cluster Index, 5
Size, 29
poly_A, 15
poly_B, 14

Cluster Index, 6
Size, 17
poly_A, 10
poly_B, 7

Cluster Index, 7
Size, 16
poly_A, 8
poly_B, 8

Cluster Index, 9
Size, 97
poly_A, 48
poly_B, 49

Cluster Index, 10
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 11
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 13
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 14
Size, 31
poly_A, 15
poly_B, 16

Cluster Index, 15
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 16
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 17
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 18
Size, 17
poly_A, 10
poly_B, 7

Cluster Index, 19
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 21
Size, 4
poly_A, 3
poly_B, 1

Cluster Index, 22
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 23
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 24
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 25
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 26
Size, 12
poly_A, 6
poly_B, 6

Cluster Index, 27
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 28
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 29
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 30
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 32
Size, 43
poly_A, 21
poly_B, 22

Cluster Index, 33
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 34
Size, 8
poly_A, 4
poly_B, 4

Cluster Index, 35
Size, 14
poly_A, 7
poly_B, 7

Cluster Index, 36
Size, 18
poly_A, 10
poly_B, 8

Cluster Index, 37
Size, 8
poly_A, 5
poly_B, 3

Cluster Index, 38
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 39
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 40
Size, 14
poly_A, 6
poly_B, 8

Cluster Index, 42
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 43
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 44
Size, 11
poly_A, 6
poly_B, 5

Cluster Index, 45
Size, 19
poly_A, 9
poly_B, 10

Cluster Index, 46
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 47
Size, 23
poly_A, 12
poly_B, 11

Cluster Index, 51
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 52
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 53
Size, 8
poly_A, 4
poly_B, 4

Cluster Index, 54
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 56
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 57
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 58
Size, 31
poly_A, 16
poly_B, 15

Cluster Index, 59
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 61
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 62
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 65
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 66
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 67
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 68
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 69
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 70
Size, 16
poly_A, 8
poly_B, 8

Cluster Index, 71
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 72
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 74
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 75
Size, 19
poly_A, 10
poly_B, 9

Cluster Index, 76
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 78
Size, 15
poly_A, 7
poly_B, 8

Cluster Index, 79
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 81
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 83
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 84
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 85
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 86
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 89
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 91
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 92
Size, 6
poly_A, 2
poly_B, 4

Cluster Index, 93
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 94
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 95
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 96
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 97
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 98
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 100
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 101
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 102
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 103
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 104
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 105
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 106
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 107
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 108
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 109
Size, 13
poly_A, 7
poly_B, 6

Cluster Index, 110
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 112
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 114
Size, 6
poly_A, 2
poly_B, 4

Cluster Index, 115
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 116
Size, 8
poly_A, 3
poly_B, 5

Cluster Index, 117
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 118
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 119
Size, 13
poly_A, 7
poly_B, 6

Cluster Index, 120
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 121
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 122
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 123
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 125
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 128
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 129
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 130
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 131
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 133
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 135
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 136
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 137
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 138
Size, 4
poly_A, 1
poly_B, 3

Cluster Index, 139
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 141
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 142
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 144
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 145
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 146
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 147
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 148
Size, 2
