Time, A_B_binding,
0.0,0,
0.001000000000002041,1556,
0.002000009999996102,1610,
0.0030000099999901633,1589,
0.0040000099999842244,1658,
0.005000009999978286,1651,
0.006000009999972347,1659,
0.007000009999966408,1638,
0.00800000999996047,1579,
0.00900000999995453,1623,
0.010000009999948592,1678,
0.011000009999942653,1631,
0.012000009999936714,1664,
0.013000009999930775,1682,
0.014000009999924836,1592,
0.015000009999918898,1655,
0.016000009999978013,1692,
0.017000000000145545,1686,
0.018000000000313078,1660,
0.01900000000048061,1687,
0.020000000000648145,1650,
0.02100000000081568,1698,
0.022000000000983212,1637,
0.023000000001150746,1659,
0.02400000000131828,1650,
0.025000000001485813,1632,
0.026000000001653346,1664,
0.02700000000182088,1692,
0.028000000001988413,1650,
0.029000000002155947,1645,
0.03000000000232348,1699,
0.031000000002491014,1657,
0.03200000000265855,1634,
0.03300000000282608,1686,
0.034000000002993615,1641,
0.03500000000316115,1665,
0.03600000000332868,1665,
0.037000000003496215,1661,
0.03800000000366375,1673,
0.03900000000383128,1628,
0.040000000003998816,1660,
