Total clusters, 237

Cluster Index, 1
Size, 56
poly_A, 27
poly_B, 29

Cluster Index, 2
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 3
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 4
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 6
Size, 89
poly_A, 44
poly_B, 45

Cluster Index, 7
Size, 105
poly_A, 50
poly_B, 55

Cluster Index, 8
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 9
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 11
Size, 11
poly_A, 5
poly_B, 6

Cluster Index, 12
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 13
Size, 19
poly_A, 9
poly_B, 10

Cluster Index, 15
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 16
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 17
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 18
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 19
Size, 15
poly_A, 7
poly_B, 8

Cluster Index, 20
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 21
Size, 22
poly_A, 10
poly_B, 12

Cluster Index, 22
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 23
Size, 30
poly_A, 16
poly_B, 14

Cluster Index, 24
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 25
Size, 50
poly_A, 26
poly_B, 24

Cluster Index, 26
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 27
Size, 11
poly_A, 6
poly_B, 5

Cluster Index, 28
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 29
Size, 18
poly_A, 8
poly_B, 10

Cluster Index, 30
Size, 17
poly_A, 9
poly_B, 8

Cluster Index, 31
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 32
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 33
Size, 83
poly_A, 44
poly_B, 39

Cluster Index, 34
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 35
Size, 8
poly_A, 5
poly_B, 3

Cluster Index, 37
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 38
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 39
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 40
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 41
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 42
Size, 11
poly_A, 6
poly_B, 5

Cluster Index, 43
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 44
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 45
Size, 13
poly_A, 6
poly_B, 7

Cluster Index, 46
Size, 18
poly_A, 9
poly_B, 9

Cluster Index, 48
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 49
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 50
Size, 13
poly_A, 6
poly_B, 7

Cluster Index, 51
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 52
Size, 33
poly_A, 17
poly_B, 16

Cluster Index, 53
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 54
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 55
Size, 31
poly_A, 17
poly_B, 14

Cluster Index, 56
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 57
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 58
Size, 17
poly_A, 8
poly_B, 9

Cluster Index, 59
Size, 12
poly_A, 7
poly_B, 5

Cluster Index, 60
Size, 19
poly_A, 10
poly_B, 9

Cluster Index, 61
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 62
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 63
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 64
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 65
Size, 10
poly_A, 6
poly_B, 4

Cluster Index, 66
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 69
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 70
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 71
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 72
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 73
Size, 8
poly_A, 4
poly_B, 4

Cluster Index, 74
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 75
Size, 9
poly_A, 4
poly_B, 5

Cluster Index, 76
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 77
Size, 12
poly_A, 6
poly_B, 6

Cluster Index, 78
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 79
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 80
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 81
Size, 13
poly_A, 6
poly_B, 7

Cluster Index, 82
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 83
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 84
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 85
Size, 28
poly_A, 14
poly_B, 14

Cluster Index, 86
Size, 6
poly_A, 2
poly_B, 4

Cluster Index, 87
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 88
Size, 4
poly_A, 3
poly_B, 1

Cluster Index, 91
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 92
Size, 6
poly_A, 4
poly_B, 2

Cluster Index, 93
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 94
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 96
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 99
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 100
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 101
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 102
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 103
Size, 8
poly_A, 4
poly_B, 4

Cluster Index, 104
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 105
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 106
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 107
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 108
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 109
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 111
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 112
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 114
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 115
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 116
Size, 5
poly_A, 2
poly_B, 3

Cluster Index, 117
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 118
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 119
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 120
Size, 6
poly_A, 3
poly_B, 3

Cluster Index, 122
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 123
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 124
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 125
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 126
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 128
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 129
Size, 10
poly_A, 5
poly_B, 5

Cluster Index, 130
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 131
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 133
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 134
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 135
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 136
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 137
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 138
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 139
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 140
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 141
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 142
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 143
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 145
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 146
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 147
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 148
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 151
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 152
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 154
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 155
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 156
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 157
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 158
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 160
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 162
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 163
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 164
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 165
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 166
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 167
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 168
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 169
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 170
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 171
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 172
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 173
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 174
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 175
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 182
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 183
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 184
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 187
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 188
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 189
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 190
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 191
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 192
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 193
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 195
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 198
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 199
Size, 2
poly_A, 1
poly_B, 1

